ITE00100550,18550107,TMAX,50,,,E,
ITE00100550,18550107,TMIN,6,,,E,
ITE00100550,18550107,PRCP,0,,,E,
ITE00100552,18550107,PRCP,0,,,E,
ITE00100553,18550107,PRCP,0,,,E,
ITE00100554,18550107,TMAX,60,,,E,
ITE00100554,18550107,TMIN,-20,,,E,
ITE00105250,18550107,PRCP,0,,,E,
NLE00100499,18550107,PRCP,0,,,E,
NLM00006235,18550107,PRCP,0,,,E,
SF000208660,18550107,PRCP,0,,,I,
SWE00139148,18550107,TMAX,12,,,E,
SWE00139148,18550107,TMIN,-51,,,E,
SWE00139148,18550107,PRCP,0,,,E,
UK000047811,18550107,TMAX,109,,,E,
UK000047811,18550107,TMIN,81,,,E,
UK000047811,18550107,PRCP,0,,,E,
UK000056225,18550107,TMAX,82,,,E,
UK000056225,18550107,TMIN,55,,,E,
UK000056225,18550107,PRCP,0,,,E,
USC00047738,18550107,PRCP,0,P,,0,
USC00298072,18550107,PRCP,0,,,F,
USC00361920,18550107,PRCP,64,,,F,
USC00381310,18550107,PRCP,0,,,F,
USC00465224,18550107,WT16,1,,,6,
ASN00023000,18550108,PRCP,0,,,a,
BE000006447,18550108,TMAX,76,,,I,
BE000006447,18550108,TMIN,59,,,I,
CA006158350,18550108,TMAX,17,,,C,
CA006158350,18550108,TMIN,-61,,,C,
CA006158350,18550108,PRCP,0,,,C,
CA006158350,18550108,SNOW,0,,,C,
EZE00100082,18550108,TMAX,61,,,E,
EZE00100082,18550108,TMIN,50,,,E,
EZE00100082,18550108,PRCP,0,,,E,
GM000004204,18550108,TMAX,66,,,E,
GM000004204,18550108,TMIN,56,,,E,
GM000004204,18550108,PRCP,1,,,E,
GME00127462,18550108,TMAX,63,,,E,
GME00127462,18550108,TMIN,15,,,E,
GME00127462,18550108,PRCP,0,,,E,
ITE00100550,18550108,TMAX,53,,,E,
ITE00100550,18550108,TMIN,15,,,E,
ITE00100550,18550108,PRCP,0,,,E,
ITE00100552,18550108,PRCP,0,,,E,
ITE00100553,18550108,PRCP,0,,,E,
ITE00100554,18550108,TMAX,61,,,E,
ITE00100554,18550108,TMIN,-18,,,E,
ITE00105250,18550108,PRCP,0,,,E,
NLE00100499,18550108,PRCP,7,,,E,
NLM00006235,18550108,PRCP,0,,,E,
SF000208660,18550108,PRCP,12,,,I,
SWE00139148,18550108,TMAX,20,,,E,
SWE00139148,18550108,TMIN,-50,,,E,
SWE00139148,18550108,PRCP,0,,,E,
UK000047811,18550108,TMAX,100,,,E,
UK000047811,18550108,TMIN,73,,,E,
UK000047811,18550108,PRCP,0,,,E,
UK000056225,18550108,TMAX,104,,,E,
UK000056225,18550108,TMIN,32,,,E,
UK000056225,18550108,PRCP,0,,,E,
USC00047738,18550108,PRCP,0,P,,0,
USC00298072,18550108,PRCP,0,,,F,
USC00361920,18550108,PRCP,23,,,F,
USC00381310,18550108,PRCP,13,,,F,
USC00465224,18550108,WT16,1,,,6,
ASN00023000,18550109,PRCP,0,,,a,
BE000006447,18550109,TMAX,55,,,I,
BE000006447,18550109,TMIN,34,,,I,
CA006158350,18550109,TMAX,50,,,C,
CA006158350,18550109,TMIN,-72,,,C,
CA006158350,18550109,PRCP,0,,,C,
CA006158350,18550109,SNOW,0,,,C,
EZE00100082,18550109,TMAX,50,,,E,
EZE00100082,18550109,TMIN,35,,,E,
EZE00100082,18550109,PRCP,0,,,E,
GM000004204,18550109,TMAX,56,,,E,
GM000004204,18550109,TMIN,41,,,E,
GM000004204,18550109,PRCP,0,,,E,
GME00127462,18550109,TMAX,55,,,E,
GME00127462,18550109,TMIN,39,,,E,
GME00127462,18550109,PRCP,0,,,E,
ITE00100550,18550109,TMAX,50,,,E,
ITE00100550,18550109,TMIN,3,,,E,
ITE00100550,18550109,PRCP,0,,,E,
ITE00100552,18550109,PRCP,0,,,E,
ITE00100553,18550109,PRCP,0,,,E,
ITE00100554,18550109,TMAX,44,,,E,
ITE00100554,18550109,TMIN,-16,,,E,
ITE00105250,18550109,PRCP,0,,,E,
NLE00100499,18550109,PRCP,2,,,E,
NLM00006235,18550109,PRCP,0,,,E,
SF000208660,18550109,PRCP,0,,,I,
SWE00139148,18550109,TMAX,31,,,E,
SWE00139148,18550109,TMIN,-32,,,E,
SWE00139148,18550109,PRCP,83,,,E,
UK000047811,18550109,TMAX,97,,,E,
UK000047811,18550109,TMIN,10,,,E,
UK000047811,18550109,PRCP,10,,,E,
UK000056225,18550109,TMAX,60,,,E,
UK000056225,18550109,TMIN,23,,,E,
UK000056225,18550109,PRCP,0,,,E,
USC00047738,18550109,PRCP,0,P,,0,
USC00298072,18550109,PRCP,0,,,F,
USC00361920,18550109,PRCP,0,,,F,
USC00381310,18550109,PRCP,0,,,F,
ASN00023000,18550110,PRCP,0,,,a,
BE000006447,18550110,TMAX,25,,,I,
BE000006447,18550110,TMIN,-1,,,I,
CA006158350,18550110,TMAX,-22,,,C,
CA006158350,18550110,TMIN,-72,,,C,
CA006158350,18550110,PRCP,5,,,C,
CA006158350,18550110,SNOW,5,,,C,
EZE00100082,18550110,TMAX,39,,,E,
EZE00100082,18550110,TMIN,-4,,,E,
EZE00100082,18550110,PRCP,0,,,E,
GM000004204,18550110,TMAX,46,,,E,
GM000004204,18550110,TMIN,-10,,,E,
GM000004204,18550110,PRCP,2,,,E,
GME00127462,18550110,TMAX,38,,,E,
GME00127462,18550110,TMIN,-13,,,E,
GME00127462,18550110,PRCP,9,,,E,
ITE00100550,18550110,TMAX,41,,,E,
ITE00100550,18550110,TMIN,-13,,,E,
ITE00100550,18550110,PRCP,0,,,E,
ITE00100552,18550110,PRCP,0,,,E,
ITE00100553,18550110,PRCP,0,,,E,
ITE00100554,18550110,TMAX,63,,,E,
ITE00100554,18550110,TMIN,-6,,,E,
ITE00105250,18550110,PRCP,41,,,E,
NLE00100499,18550110,PRCP,4,,,E,
NLM00006235,18550110,PRCP,0,,,E,
SF000208660,18550110,PRCP,0,,,I,
SWE00139148,18550110,TMAX,-20,,,E,
SWE00139148,18550110,TMIN,-80,,,E,
SWE00139148,18550110,PRCP,0,,,E,
UK000047811,18550110,TMAX,76,,,E,
UK000047811,18550110,TMIN,-15,,,E,
UK000047811,18550110,PRCP,7,,,E,
UK000056225,18550110,TMAX,44,,,E,
UK000056225,18550110,TMIN,23,,,E,
UK000056225,18550110,PRCP,5,,,E,
USC00047738,18550110,PRCP,0,P,,0,
USC00298072,18550110,PRCP,0,,,F,
USC00361920,18550110,PRCP,51,,,F,
USC00381310,18550110,PRCP,0,,,F,
USC00465224,18550110,WT16,1,,,6,
ASN00023000,18550111,PRCP,0,,,a,
BE000006447,18550111,TMAX,4,,,I,
BE000006447,18550111,TMIN,-29,,,I,
CA006158350,18550111,TMAX,28,,,C,
CA006158350,18550111,TMIN,-33,,,C,
CA006158350,18550111,PRCP,10,,,C,
CA006158350,18550111,SNOW,0,,,C,
EZE00100082,18550111,TMAX,20,,,E,
EZE00100082,18550111,TMIN,-2,,,E,
EZE00100082,18550111,PRCP,0,,,E,
GM000004204,18550111,TMAX,10,,,E,
GM000004204,18550111,TMIN,-16,,,E,
GM000004204,18550111,PRCP,2,,,E,
GME00127462,18550111,TMAX,31,,,E,
GME00127462,18550111,TMIN,6,,,E,
GME00127462,18550111,PRCP,0,,,E,
ITE00100550,18550111,TMAX,25,,,E,
ITE00100550,18550111,TMIN,3,,,E,
ITE00100550,18550111,PRCP,0,,,E,
ITE00100552,18550111,PRCP,0,,,E,
ITE00100553,18550111,PRCP,0,,,E,
ITE00100554,18550111,TMAX,38,,,E,
ITE00100554,18550111,TMIN,13,,,E,
ITE00105250,18550111,PRCP,0,,,E,
NLE00100499,18550111,PRCP,3,,,E,
NLM00006235,18550111,PRCP,2,,,E,
SF000208660,18550111,PRCP,6,,,I,
SWE00139148,18550111,TMAX,-13,,,E,
SWE00139148,18550111,TMIN,-65,,,E,
SWE00139148,18550111,PRCP,0,,,E,
UK000047811,18550111,TMAX,81,,,E,
UK000047811,18550111,TMIN,-14,,,E,
UK000047811,18550111,PRCP,8,,,E,
UK000056225,18550111,TMAX,46,,,E,
UK000056225,18550111,TMIN,23,,,E,
UK000056225,18550111,PRCP,0,,,E,
USC00047738,18550111,PRCP,0,P,,0,
USC00298072,18550111,PRCP,0,,,F,
USC00361920,18550111,PRCP,48,,,F,
USC00381310,18550111,PRCP,13,,,F,
ASN00023000,18550112,PRCP,0,,,a,
BE000006447,18550112,TMAX,38,,,I,
BE000006447,18550112,TMIN,-32,,,I,
CA006158350,18550112,TMAX,61,,,C,
CA006158350,18550112,TMIN,-17,,,C,
CA006158350,18550112,PRCP,5,,,C,
CA006158350,18550112,SNOW,5,,,C,
EZE00100082,18550112,TMAX,41,,,E,
EZE00100082,18550112,TMIN,0,,,E,
EZE00100082,18550112,PRCP,0,,,E,
GM000004204,18550112,TMAX,31,,,E,
GM000004204,18550112,TMIN,-8,,,E,
GM000004204,18550112,PRCP,3,,,E,
GME00127462,18550112,TMAX,29,,,E,
GME00127462,18550112,TMIN,19,,,E,
GME00127462,18550112,PRCP,0,,,E,
ITE00100550,18550112,TMAX,25,,,E,
ITE00100550,18550112,TMIN,-48,,,E,
ITE00100550,18550112,PRCP,0,,,E,
ITE00100552,18550112,PRCP,0,,,E,
ITE00100553,18550112,PRCP,0,,,E,
ITE00100554,18550112,TMAX,44,,,E,
ITE00100554,18550112,TMIN,-19,,,E,
ITE00105250,18550112,PRCP,0,,,E,
NLE00100499,18550112,PRCP,3,,,E,
NLM00006235,18550112,PRCP,12,,,E,
SF000208660,18550112,PRCP,0,,,I,
SWE00139148,18550112,TMAX,-1,,,E,
SWE00139148,18550112,TMIN,-63,,,E,
SWE00139148,18550112,PRCP,0,,,E,
UK000047811,18550112,TMAX,83,,,E,
UK000047811,18550112,TMIN,46,,,E,
UK000047811,18550112,PRCP,0,,,E,
UK000056225,18550112,TMAX,42,,,E,
UK000056225,18550112,TMIN,1,,,E,
UK000056225,18550112,PRCP,1,,,E,
USC00047738,18550112,PRCP,0,P,,0,
USC00298072,18550112,PRCP,0,,,F,
USC00361920,18550112,PRCP,0,,,F,
USC00381310,18550112,PRCP,0,,,F,
ASN00023000,18550113,PRCP,0,,,a,
BE000006447,18550113,TMAX,46,,,I,
BE000006447,18550113,TMIN,0,,,I,
CA006158350,18550113,TMAX,-11,,,C,
CA006158350,18550113,TMIN,-206,,,C,
CA006158350,18550113,PRCP,0,,,C,
CA006158350,18550113,SNOW,0,,,C,
EZE00100082,18550113,TMAX,14,,,E,
EZE00100082,18550113,TMIN,-40,,,E,
EZE00100082,18550113,PRCP,1,,,E,
GM000004204,18550113,TMAX,23,,,E,
GM000004204,18550113,TMIN,-65,,,E,
GM000004204,18550113,PRCP,0,,,E,
GME00127462,18550113,TMAX,24,,,E,
GME00127462,18550113,TMIN,-13,,,E,
GME00127462,18550113,PRCP,0,,,E,
ITE00100550,18550113,TMAX,31,,,E,
ITE00100550,18550113,TMIN,-15,,,E,
ITE00100550,18550113,PRCP,0,,,E,
ITE00100552,18550113,PRCP,0,,,E,
ITE00100553,18550113,PRCP,0,,,E,
ITE00100554,18550113,TMAX,70,,,E,
ITE00100554,18550113,TMIN,-36,,,E,
ITE00105250,18550113,PRCP,22,,,E,
NLE00100499,18550113,PRCP,0,,,E,
NLM00006235,18550113,PRCP,0,,,E,
SF000208660,18550113,PRCP,0,,,I,
SWE00139148,18550113,TMAX,-32,,,E,
SWE00139148,18550113,TMIN,-90,,,E,
SWE00139148,18550113,PRCP,0,,,E,
UK000047811,18550113,TMAX,60,,,E,
UK000047811,18550113,TMIN,14,,,E,
UK000047811,18550113,PRCP,0,,,E,
UK000056225,18550113,TMAX,52,,,E,
UK000056225,18550113,TMIN,-42,,,E,
UK000056225,18550113,PRCP,5,,,E,
USC00047738,18550113,PRCP,0,P,,0,
USC00298072,18550113,PRCP,0,,,F,
USC00361920,18550113,PRCP,0,,,F,
USC00381310,18550113,PRCP,0,,,F,
ASN00023000,18550114,PRCP,0,,,a,
BE000006447,18550114,TMAX,40,,,I,
BE000006447,18550114,TMIN,6,,,I,
CA006158350,18550114,TMAX,-39,,,C,
CA006158350,18550114,TMIN,-183,,,C,
CA006158350,18550114,PRCP,5,,,C,
CA006158350,18550114,SNOW,5,,,C,
EZE00100082,18550114,TMAX,-38,,,E,
EZE00100082,18550114,TMIN,-68,,,E,
EZE00100082,18550114,PRCP,3,,,E,
GM000004204,18550114,TMAX,-25,,,E,
GM000004204,18550114,TMIN,-75,,,E,
GM000004204,18550114,PRCP,21,,,E,
GME00127462,18550114,TMAX,0,,,E,
GME00127462,18550114,TMIN,-44,,,E,
GME00127462,18550114,PRCP,0,,,E,
ITE00100550,18550114,TMAX,-3,,,E,
ITE00100550,18550114,TMIN,-29,,,E,
ITE00100550,18550114,PRCP,0,,,E,
ITE00100552,18550114,PRCP,0,,,E,
ITE00100553,18550114,PRCP,0,,,E,
ITE00100554,18550114,TMAX,9,,,E,
ITE00100554,18550114,TMIN,-29,,,E,
ITE00105250,18550114,PRCP,63,,,E,
NLE00100499,18550114,PRCP,32,,,E,
NLM00006235,18550114,PRCP,11,,,E,
SF000208660,18550114,PRCP,0,,,I,
SWE00139148,18550114,TMAX,-69,,,E,
SWE00139148,18550114,TMIN,-110,,,E,
SWE00139148,18550114,PRCP,0,,,E,
UK000047811,18550114,TMAX,57,,,E,
UK000047811,18550114,TMIN,17,,,E,
UK000047811,18550114,PRCP,0,,,E,
UK000056225,18550114,TMAX,26,,,E,
UK000056225,18550114,TMIN,-15,,,E,
UK000056225,18550114,PRCP,0,,,E,
USC00047738,18550114,PRCP,0,P,,0,
USC00298072,18550114,PRCP,0,,,F,
USC00361920,18550114,PRCP,0,,,F,
USC00381310,18550114,PRCP,0,,,F,
ASN00023000,18550115,PRCP,0,,,a,
BE000006447,18550115,TMAX,38,,,I,
BE000006447,18550115,TMIN,-5,,,I,
CA006158350,18550115,TMAX,-17,,,C,
CA006158350,18550115,TMIN,-89,,,C,
CA006158350,18550115,PRCP,18,,,C,
CA006158350,18550115,SNOW,18,,,C,
EZE00100082,18550115,TMAX,-53,,,E,
EZE00100082,18550115,TMIN,-77,,,E,
EZE00100082,18550115,PRCP,1,,,E,
GM000004204,18550115,TMAX,-35,,,E,
GM000004204,18550115,TMIN,-138,,,E,
GM000004204,18550115,PRCP,12,,,E,
GME00127462,18550115,TMAX,-38,,,E,
GME00127462,18550115,TMIN,-69,,,E,
GME00127462,18550115,PRCP,33,,,E,
ITE00100550,18550115,TMAX,-6,,,E,
ITE00100550,18550115,TMIN,-53,,,E,
ITE00100550,18550115,PRCP,0,,,E,
ITE00100552,18550115,PRCP,0,,,E,
ITE00100553,18550115,PRCP,0,,,E,
ITE00100554,18550115,TMAX,9,,,E,
ITE00100554,18550115,TMIN,-66,,,E,
ITE00105250,18550115,PRCP,4,,,E,
NLE00100499,18550115,PRCP,1,,,E,
NLM00006235,18550115,PRCP,32,,,E,
SF000208660,18550115,PRCP,0,,,I,
SWE00139148,18550115,TMAX,-72,,,E,
SWE00139148,18550115,TMIN,-140,,,E,
SWE00139148,18550115,PRCP,0,,,E,
UK000047811,18550115,TMAX,45,,,E,
UK000047811,18550115,TMIN,7,,,E,
UK000047811,18550115,PRCP,0,,,E,
UK000056225,18550115,TMAX,41,,,E,
UK000056225,18550115,TMIN,-30,,,E,
UK000056225,18550115,PRCP,0,,,E,
USC00047738,18550115,PRCP,0,P,,0,
USC00298072,18550115,PRCP,0,,,F,
USC00361920,18550115,PRCP,0,,,F,
USC00381310,18550115,PRCP,0,,,F,
ASN00023000,18550116,PRCP,0,,,a,
BE000006447,18550116,TMAX,-12,,,I,
BE000006447,18550116,TMIN,-23,,I,I,
CA006158350,18550116,TMAX,0,,,C,
CA006158350,18550116,TMIN,-89,,,C,
CA006158350,18550116,PRCP,8,,,C,
CA006158350,18550116,SNOW,8,,,C,
EZE00100082,18550116,TMAX,-61,,,E,
EZE00100082,18550116,TMIN,-121,,,E,
EZE00100082,18550116,PRCP,0,,,E,
GM000004204,18550116,TMAX,-70,,,E,
GM000004204,18550116,TMIN,-165,,,E,
GM000004204,18550116,PRCP,9,,,E,
GME00127462,18550116,TMAX,-28,,,E,
GME00127462,18550116,TMIN,-63,,,E,
GME00127462,18550116,PRCP,0,,,E,
